event_date,customer_id,customer_descriptive_name,campaign_id,campaign_name,campaign_status,campaign_primary_status,ad_group_id,ad_group_name,ad_group_status,ad_group_ad_ad_id,ad_group_ad_status,ad_group_ad_policy_summary_approval_status,ad_group_ad_policy_summary_policy_topic_entries,ad_group_ad_policy_summary_review_status,impressions,clicks
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11135,ENABLED,DISAPPROVED,SHOCKING_CONTENT|TRADEMARKS_IN_AD_TEXT,REVIEWED,30417,1909
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11136,ENABLED,APPROVED_LIMITED,PHONE_NUMBER_IN_AD_TEXT,REVIEWED,5850,330
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11137,ENABLED,APPROVED,,REVIEWED,1994,154
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11138,ENABLED,APPROVED,,REVIEWED,83083,6818
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11139,ENABLED,DISAPPROVED,RESTRICTED_MEDICAL_CONTENT,REVIEWED,99683,8956
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11140,ENABLED,APPROVED,,REVIEWED,82907,1884
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11141,ENABLED,APPROVED_LIMITED,STALE_DISAPPROVAL|TRADEMARKS_IN_AD_TEXT,REVIEWED,14333,1166
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11142,ENABLED,DISAPPROVED,RELIGIOUS_BELIEF_IN_PERSONALIZED_ADS,REVIEWED,27477,2223
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11143,ENABLED,APPROVED,,REVIEWED,37666,495
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11144,ENABLED,DISAPPROVED,CAPITALIZATION|TRADEMARKS_IN_AD_TEXT,REVIEWED,63854,1774
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11145,ENABLED,APPROVED_LIMITED,SYMBOLS,REVIEWED,57213,2280
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11146,ENABLED,APPROVED,,REVIEWED,84389,736
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11147,ENABLED,APPROVED_LIMITED,RESTRICTED_EMPLOYMENT,REVIEWED,64659,4285
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11148,ENABLED,APPROVED,,REVIEWED,58362,182
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11149,ENABLED,DISAPPROVED,STALE_DISAPPROVAL|CAPITALIZATION,REVIEWED,38214,733
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11150,ENABLED,DISAPPROVED,RELIGIOUS_BELIEF_IN_PERSONALIZED_ADS|TRADEMARKS_IN_AD_TEXT,REVIEWED,45137,418
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11151,ENABLED,APPROVED_LIMITED,STALE_DISAPPROVAL|TRADEMARKS_IN_AD_TEXT|CAPITALIZATION,REVIEWED,47516,2488
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11152,ENABLED,DISAPPROVED,GOVERNMENT_DOCUMENTS_AND_OFFICIAL_SERVICES,REVIEWED,82925,3333
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11153,ENABLED,APPROVED,,REVIEWED,67461,4889
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11154,ENABLED,UNDER_REVIEW,,REVIEWED,67447,2898
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11155,ENABLED,DISAPPROVED,CAPITALIZATION,REVIEWED,12153,754
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11156,ENABLED,UNDER_REVIEW,,REVIEWED,67076,4842
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11157,ENABLED,DISAPPROVED,TRADEMARKS,REVIEWED,12674,857
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11158,ENABLED,DISAPPROVED,NON_FAMILY_SAFE,REVIEWED,7774,11
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11159,ENABLED,DISAPPROVED,DESTINATION_NOT_ACCESSIBLE,REVIEWED,52599,536
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11160,ENABLED,APPROVED,,REVIEWED,96091,5213
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11161,ENABLED,APPROVED_LIMITED,RELIGIOUS_BELIEF_IN_PERSONALIZED_ADS,REVIEWED,47111,308
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11162,ENABLED,APPROVED,,REVIEWED,2110,204
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11163,ENABLED,DISAPPROVED,RELIGIOUS_BELIEF_IN_PERSONALIZED_ADS,REVIEWED,48227,2457
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11164,ENABLED,APPROVED,,REVIEWED,68493,6689
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11165,ENABLED,DISAPPROVED,SYMBOLS,REVIEWED,87224,401
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11166,ENABLED,DISAPPROVED,CAPITALIZATION|TRADEMARKS_IN_AD_TEXT|STALE_DISAPPROVAL,REVIEWED,45153,1364
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11167,ENABLED,DISAPPROVED,STALE_DISAPPROVAL|GOVERNMENT_DOCUMENTS_AND_OFFICIAL_SERVICES,REVIEWED,22003,1368
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11168,ENABLED,DISAPPROVED,ALCOHOL_INFORMATION,REVIEWED,21831,212
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11169,ENABLED,DISAPPROVED,ALCOHOL_SALE,REVIEWED,52122,3441
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11170,ENABLED,DISAPPROVED,TRADEMARKS_IN_AD_TEXT|TRADEMARKS,REVIEWED,69382,3420
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11171,ENABLED,APPROVED_LIMITED,RELIGIOUS_BELIEF_IN_PERSONALIZED_ADS,REVIEWED,46850,933
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11172,ENABLED,DISAPPROVED,TRADEMARKS|TRADEMARKS_IN_AD_TEXT,REVIEWED,33388,468
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11173,ENABLED,APPROVED,,REVIEWED,15289,214
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11174,ENABLED,APPROVED_LIMITED,TRADEMARKS|TRADEMARKS_IN_AD_TEXT,REVIEWED,5367,335
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11175,ENABLED,DISAPPROVED,TRADEMARKS_IN_AD_TEXT|STALE_DISAPPROVAL,REVIEWED,34730,715
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11176,ENABLED,DISAPPROVED,TRADEMARKS_IN_AD_TEXT|SHOCKING_CONTENT,REVIEWED,33828,2618
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11177,ENABLED,DISAPPROVED,EVENT_TICKET_RESALE_AD_REQUIREMENTS|TICKET_RESALE,REVIEWED,60544,417
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11178,ENABLED,DISAPPROVED,SHOCKING_CONTENT,REVIEWED,12545,648
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11179,ENABLED,DISAPPROVED,SYMBOLS,REVIEWED,23572,1088
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11180,ENABLED,DISAPPROVED,TRADEMARKS_IN_AD_TEXT|RELIGIOUS_BELIEF_IN_PERSONALIZED_ADS,REVIEWED,81293,4110
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11181,ENABLED,DISAPPROVED,SYMBOLS,REVIEWED,98809,77
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11182,ENABLED,DISAPPROVED,RELIGIOUS_BELIEF_IN_PERSONALIZED_ADS,REVIEWED,5734,241
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11183,ENABLED,APPROVED,,REVIEWED,10868,103
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11184,ENABLED,UNDER_REVIEW,,REVIEWED,31010,1112
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11185,ENABLED,DISAPPROVED,SHOCKING_CONTENT|TRADEMARKS_IN_AD_TEXT,REVIEWED,50058,4894
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11186,ENABLED,APPROVED,,REVIEWED,66822,11
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11187,ENABLED,UNDER_REVIEW,,REVIEWED,69606,4245
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11188,ENABLED,DISAPPROVED,STALE_DISAPPROVAL|TRADEMARKS_IN_AD_TEXT,REVIEWED,1233,41
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11189,ENABLED,DISAPPROVED,CAPITALIZATION|STALE_DISAPPROVAL,REVIEWED,45675,2488
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11190,ENABLED,DISAPPROVED,RESTRICTED_MEDICAL_CONTENT,REVIEWED,23343,554
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11191,ENABLED,DISAPPROVED,ALCOHOL_SALE|TRADEMARKS_IN_AD_TEXT,REVIEWED,22109,1916
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11192,ENABLED,APPROVED,,REVIEWED,80172,6187
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11193,ENABLED,DISAPPROVED,NON_FAMILY_SAFE,REVIEWED,60423,670
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11194,ENABLED,DISAPPROVED,PHONE_NUMBER_IN_AD_TEXT,REVIEWED,96068,4460
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11195,ENABLED,DISAPPROVED,RESTRICTED_EMPLOYMENT,REVIEWED,40449,3110
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11196,ENABLED,APPROVED,,REVIEWED,40534,3048
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11197,ENABLED,APPROVED_LIMITED,SENSITIVE_EVENTS,REVIEWED,40424,1680
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11198,ENABLED,APPROVED_LIMITED,TRADEMARKS_IN_AD_TEXT|CAPITALIZATION,REVIEWED,66274,1887
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,11199,ENABLED,UNDER_REVIEW,,REVIEWED,88271,74
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,111100,ENABLED,APPROVED,,REVIEWED,28411,1963
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,111101,ENABLED,UNDER_REVIEW,,REVIEWED,53739,1007
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,111102,ENABLED,APPROVED_LIMITED,RESTRICTED_DRUG_TERMS|RESTRICTED_MEDICAL_CONTENT,REVIEWED,90016,2191
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,111103,ENABLED,DISAPPROVED,TRADEMARKS_IN_AD_TEXT|ALCOHOL_SALE,REVIEWED,18200,1414
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,111104,ENABLED,APPROVED,,REVIEWED,71462,21
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,111105,ENABLED,DISAPPROVED,CAPITALIZATION|STALE_DISAPPROVAL,REVIEWED,53545,1826
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,111106,ENABLED,DISAPPROVED,NON_FAMILY_SAFE,REVIEWED,91502,1770
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,111107,ENABLED,APPROVED,,REVIEWED,91438,8798
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,111,uk_london_soho,ENABLED,111108,ENABLED,DISAPPROVED,CAPITALIZATION|TRADEMARKS_IN_AD_TEXT,REVIEWED,7670,217
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,1121,ENABLED,APPROVED_LIMITED,CAPITALIZATION|TRADEMARKS_IN_AD_TEXT|STALE_DISAPPROVAL,REVIEWED,10412,119
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,1122,ENABLED,APPROVED_LIMITED,RESTRICTED_MEDICAL_CONTENT|RESTRICTED_DRUG_TERMS,REVIEWED,594,3
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,1123,ENABLED,APPROVED,,REVIEWED,91702,8946
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,1124,ENABLED,DISAPPROVED,TRADEMARKS_IN_AD_TEXT|CAPITALIZATION,REVIEWED,70479,4249
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,1125,ENABLED,APPROVED_LIMITED,CAPITALIZATION|STALE_DISAPPROVAL|TRADEMARKS_IN_AD_TEXT,REVIEWED,39810,235
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,1126,ENABLED,DISAPPROVED,STALE_DISAPPROVAL|GOVERNMENT_DOCUMENTS_AND_OFFICIAL_SERVICES,REVIEWED,60498,1175
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,1127,ENABLED,DISAPPROVED,STALE_DISAPPROVAL|TRADEMARKS_IN_AD_TEXT,REVIEWED,64391,204
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,1128,ENABLED,DISAPPROVED,RESTRICTED_MEDICAL_CONTENT|RESTRICTED_DRUG_TERMS|EVASIVE_AD_CONTENT,REVIEWED,78634,6470
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,1129,ENABLED,APPROVED,,REVIEWED,23702,2034
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11210,ENABLED,APPROVED_LIMITED,ALCOHOL_SALE,REVIEWED,20824,293
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11211,ENABLED,UNDER_REVIEW,,REVIEWED,23648,913
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11212,ENABLED,UNDER_REVIEW,,REVIEWED,69858,2931
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11213,ENABLED,DISAPPROVED,RELIGIOUS_BELIEF_IN_PERSONALIZED_ADS|TRADEMARKS_IN_AD_TEXT,REVIEWED,1020,54
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11214,ENABLED,APPROVED,,REVIEWED,48559,919
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11215,ENABLED,APPROVED_LIMITED,TRADEMARKS_IN_AD_TEXT|CAPITALIZATION,REVIEWED,34936,2696
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11216,ENABLED,APPROVED_LIMITED,CAPITALIZATION,REVIEWED,86262,2098
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11217,ENABLED,APPROVED,,REVIEWED,80752,5546
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11218,ENABLED,APPROVED,,REVIEWED,34820,2504
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11219,ENABLED,DISAPPROVED,RESTRICTED_MEDICAL_CONTENT|RESTRICTED_DRUG_TERMS|EVASIVE_AD_CONTENT,REVIEWED,98813,333
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11220,ENABLED,APPROVED_LIMITED,NON_FAMILY_SAFE,REVIEWED,66436,5122
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11221,ENABLED,APPROVED_LIMITED,CAPITALIZATION|STALE_DISAPPROVAL|TRADEMARKS_IN_AD_TEXT,REVIEWED,13549,267
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11222,ENABLED,DISAPPROVED,STALE_DISAPPROVAL|TRADEMARKS_IN_AD_TEXT|CAPITALIZATION,REVIEWED,48858,2149
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11223,ENABLED,APPROVED,,REVIEWED,32798,2444
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11224,ENABLED,APPROVED,,REVIEWED,24202,2154
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11225,ENABLED,APPROVED,,REVIEWED,42998,3103
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11226,ENABLED,APPROVED,,REVIEWED,92404,3749
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11227,ENABLED,DISAPPROVED,STALE_DISAPPROVAL|GOVERNMENT_DOCUMENTS_AND_OFFICIAL_SERVICES,REVIEWED,72511,3035
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11228,ENABLED,UNDER_REVIEW,,REVIEWED,97272,9462
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11229,ENABLED,DISAPPROVED,GOVERNMENT_DOCUMENTS_AND_OFFICIAL_SERVICES,REVIEWED,46076,1760
,1111111111,UK Account,11,uk_london,ENABLED,ELIGIBLE,112,uk_london_kensington,ENABLED,11230,ENABLED,APPROVED_LIMITED,RESTRICTED_MEDICAL_CONTENT|RESTRICTED_DRUG_TERMS|EVASIVE_AD_CONTENT,REVIEWED,37247,3143
