event_date,customer_id,customer_descriptive_name,asset_id,asset_source,asset_type,asset_policy_summary_review_status,asset_policy_summary_policy_topic_entries_topics,asset_policy_summary_approval_status,asset_level,example_campaign_id,example_ad_group_id,counts
,1111111111,UK Account,111111111125,ADVERTISER,CALLOUT,REVIEWED,TOBACCO | RECREATIONAL_DRUGS,DISAPPROVED,Ad Group,123123123,321321321,37
,1111111111,UK Account,111111111126,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,108
,1111111111,UK Account,111111111127,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,131
,1111111111,UK Account,111111111128,ADVERTISER,SITELINK,REVIEWED,INSUFFICIENT_ORIGINAL_CONTENT,DISAPPROVED,Ad Group,123123123,321321321,129
,1111111111,UK Account,111111111129,ADVERTISER,SITELINK,REVIEWED,INSUFFICIENT_ORIGINAL_CONTENT,DISAPPROVED,Ad Group,123123123,321321321,129
,1111111111,UK Account,111111111130,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,130
,1111111111,UK Account,111111111131,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,26
,1111111111,UK Account,111111111132,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,41
,1111111111,UK Account,111111111133,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,41
,1111111111,UK Account,111111111134,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,69
,1111111111,UK Account,111111111135,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,12
,1111111111,UK Account,111111111136,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,483
,1111111111,UK Account,111111111137,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,112
,1111111111,UK Account,111111111138,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,131
,1111111111,UK Account,111111111139,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,131
,1111111111,UK Account,111111111140,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,31
,1111111111,UK Account,111111111141,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,15
,1111111111,UK Account,111111111142,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,15
,1111111111,UK Account,111111111143,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,15
,1111111111,UK Account,111111111144,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,15
,1111111111,UK Account,111111111145,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111146,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111147,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111148,ADVERTISER,CALLOUT,REVIEWED,RECREATIONAL_DRUGS | TOBACCO,DISAPPROVED,Ad Group,123123123,321321321,3
,1111111111,UK Account,111111111149,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111150,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111151,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111152,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,27
,1111111111,UK Account,111111111153,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,2
,1111111111,UK Account,111111111154,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,21
,1111111111,UK Account,111111111155,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,36
,1111111111,UK Account,111111111156,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,108
,1111111111,UK Account,111111111157,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,483
,1111111111,UK Account,111111111158,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,31
,1111111111,UK Account,111111111159,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,31
,1111111111,UK Account,111111111160,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,3
,1111111111,UK Account,111111111161,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,4
,1111111111,UK Account,111111111162,ADVERTISER,MOBILE_APP,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,470
,1111111111,UK Account,111111111163,ADVERTISER,MOBILE_APP,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,478
,1111111111,UK Account,111111111164,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,33
,1111111111,UK Account,111111111165,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,99
,1111111111,UK Account,111111111166,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,65
,1111111111,UK Account,111111111167,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,13
,1111111111,UK Account,111111111168,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,128
,1111111111,UK Account,111111111169,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,27
,1111111111,UK Account,111111111170,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS | TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,33
,1111111111,UK Account,111111111171,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,12
,1111111111,UK Account,111111111172,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,28
,1111111111,UK Account,111111111173,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,65
,1111111111,UK Account,111111111174,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,65
,1111111111,UK Account,111111111175,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,3
,1111111111,UK Account,111111111176,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111177,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111178,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,3
,1111111111,UK Account,111111111179,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,19
,1111111111,UK Account,111111111180,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111181,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111182,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111183,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Campaign,123123123,0,1
,1111111111,UK Account,111111111184,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111185,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111186,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111187,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111188,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111189,ADVERTISER,SITELINK,REVIEWED,INSUFFICIENT_ORIGINAL_CONTENT,DISAPPROVED,Campaign,123123123,321321321,5
,1111111111,UK Account,111111111190,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,12
,1111111111,UK Account,111111111191,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,12
,1111111111,UK Account,111111111192,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,37
,1111111111,UK Account,111111111193,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,37
,1111111111,UK Account,111111111194,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,108
,1111111111,UK Account,111111111195,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,131
,1111111111,UK Account,111111111196,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,129
,1111111111,UK Account,111111111197,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,129
,1111111111,UK Account,111111111198,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,130
,1111111111,UK Account,111111111199,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,26
,1111111111,UK Account,111111111200,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,41
,1111111111,UK Account,111111111201,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,41
,1111111111,UK Account,111111111202,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,69
,1111111111,UK Account,111111111203,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,12
,1111111111,UK Account,111111111204,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,483
,1111111111,UK Account,111111111205,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,112
,1111111111,UK Account,111111111206,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,131
,1111111111,UK Account,111111111207,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,131
,1111111111,UK Account,111111111208,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,31
,1111111111,UK Account,111111111209,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,15
,1111111111,UK Account,111111111210,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,15
,1111111111,UK Account,111111111211,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,15
,1111111111,UK Account,111111111212,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,15
,1111111111,UK Account,111111111213,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111214,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111215,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111216,ADVERTISER,CALLOUT,REVIEWED,TOBACCO | RECREATIONAL_DRUGS,DISAPPROVED,Ad Group,123123123,321321321,3
,1111111111,UK Account,111111111217,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111218,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111219,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111220,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,27
,1111111111,UK Account,111111111221,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,2
,1111111111,UK Account,111111111222,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,21
,1111111111,UK Account,111111111223,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,36
,1111111111,UK Account,111111111224,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,108
,1111111111,UK Account,111111111225,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,483
,1111111111,UK Account,111111111226,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,31
,1111111111,UK Account,111111111227,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,31
,1111111111,UK Account,111111111228,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,3
,1111111111,UK Account,111111111229,ADVERTISER,SITELINK,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,4
,1111111111,UK Account,111111111230,ADVERTISER,MOBILE_APP,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,470
,1111111111,UK Account,111111111231,ADVERTISER,MOBILE_APP,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,478
,1111111111,UK Account,111111111232,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,33
,1111111111,UK Account,111111111233,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,99
,1111111111,UK Account,111111111234,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,65
,1111111111,UK Account,111111111235,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,13
,1111111111,UK Account,111111111236,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,128
,1111111111,UK Account,111111111237,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,27
,1111111111,UK Account,111111111238,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS | TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,33
,1111111111,UK Account,111111111239,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,12
,1111111111,UK Account,111111111240,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,28
,1111111111,UK Account,111111111241,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,65
,1111111111,UK Account,111111111242,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,65
,1111111111,UK Account,111111111243,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,3
,1111111111,UK Account,111111111244,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111245,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,1
,1111111111,UK Account,111111111246,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,3
,1111111111,UK Account,111111111247,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,19
,1111111111,UK Account,111111111248,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111249,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Account,0,0,1
,1111111111,UK Account,111111111250,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Campaign,123123123,0,1
,1111111111,UK Account,111111111251,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111252,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Account,0,0,1
,1111111111,UK Account,111111111253,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Campaign,123123123,0,1
,1111111111,UK Account,111111111254,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111255,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Account,0,0,1
,1111111111,UK Account,111111111256,ADVERTISER,STRUCTURED_SNIPPET,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Campaign,123123123,0,1
,1111111111,UK Account,111111111257,ADVERTISER,SITELINK,REVIEWED,INSUFFICIENT_ORIGINAL_CONTENT,DISAPPROVED,Campaign,123123123,0,5
,1111111111,UK Account,111111111258,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,12
,1111111111,UK Account,111111111259,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,12
,1111111111,UK Account,111111111260,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,37
,1111111111,UK Account,111111111261,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,37
,1111111111,UK Account,111111111262,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,108
,1111111111,UK Account,111111111263,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,131
,1111111111,UK Account,111111111264,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,129
,1111111111,UK Account,111111111265,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,129
,1111111111,UK Account,111111111266,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,130
,1111111111,UK Account,111111111267,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,26
,1111111111,UK Account,111111111268,ADVERTISER,SITELINK,REVIEWED,DESTINATION_NOT_WORKING,DISAPPROVED,Ad Group,123123123,321321321,41
,1111111111,UK Account,111111111269,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,41
,1111111111,UK Account,111111111270,ADVERTISER,CALLOUT,REVIEWED,TRADEMARKS_IN_AD_TEXT,APPROVED_LIMITED,Ad Group,123123123,321321321,69
